# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 793963399
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-1-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-64.9137,0.95001,0.769992,3,7,0,66.3447,0.588288,-0.665853,-0.179654,0.885924,-0.433287,-0.341543,-0.305384,-0.487264,-1.55605,-0.423329,-0.729196,-0.236991,-0.581959,-0.556494,-0.167622,-0.372823,-0.795939,-0.237747,-0.159472,-0.204836,-1.76193,-0.427746,-0.176991,-0.0531523,-0.134683,-0.476414,-0.307245,-0.0899271,-0.496807,-1.54552,-0.202636,-0.372442,-0.974604,-0.682328,-0.366545,-0.29519,-0.411781,-0.0361781,-0.76778,-0.317645,-0.474965,-0.359724,-0.0893961,-0.609257,-1.2901,-0.878331,-0.464396,-1.3704,-0.273822,-0.592416,-0.271582,-0.271753,-0.23891,-1.26982,-0.251127,-0.920676,-0.296207,-0.292121,-0.345193,-0.346474,-0.542338,-0.604063,-1.35929,-1.10196,-0.472161,-0.820411,-0.0672047,-0.848132,-2.49717,-0.342617,-0.227242,-1.10272,-0.342102,-0.699198,-0.787167,-0.500263,-1.39381,-1.18615,-1.11169,-0.25711,-1.02619,-0.467817,-0.595362,-0.439206,-0.146127,-0.141166,-0.26066,-0.175221,-0.0705891,-1.22106,-0.894975,-0.96087,-1.31065,-0.304959,-0.41936,-1.92757,-0.878493,-0.231476,-0.30715,-1.83596,-0.396647,-0.70022,-0.732734,-0.333214
-65.037,0.997727,0.769992,3,7,0,65.3993,0.077322,-0.678266,-0.203874,0.768429,-0.635998,-0.254253,-0.502825,-0.336956,-1.06614,-0.685463,-0.497922,-0.362713,-0.853163,-0.817872,-0.308776,-0.30273,-0.513333,-0.377756,-0.293311,-0.3387,-1.34842,-0.62302,-0.286856,-0.100334,-0.242035,-0.712769,-0.44535,-0.154382,-0.337922,-1.22608,-0.355415,-0.561363,-0.632349,-0.915687,-0.588626,-0.491567,-0.284245,-0.0640128,-0.48415,-0.444355,-0.746455,-0.232066,-0.164849,-0.858747,-0.914171,-1.16364,-0.543957,-0.997501,-0.420665,-0.422036,-0.197262,-0.413138,-0.388836,-1.00767,-0.371103,-0.663872,-0.485991,-0.433893,-0.250236,-0.447014,-0.790979,-0.966078,-1.66859,-0.800219,-0.678512,-0.643709,-0.124971,-0.636248,-1.8345,-0.568508,-0.353284,-0.809213,-0.533082,-0.881588,-0.493004,-0.326933,-1.73833,-0.821153,-0.883448,-0.410794,-0.714683,-0.622924,-0.87042,-0.341701,-0.0985475,-0.111654,-0.415311,-0.305577,-0.128829,-1.45898,-0.642566,-0.624088,-1.58874,-0.189623,-0.277081,-1.37342,-0.611743,-0.374524,-0.486285,-1.37922,-0.56678,-1.08806,-0.517076,-0.491289
-65.3459,0.96849,0.769992,2,7,0,66.2437,0.228881,-0.444161,-0.127199,0.303523,-0.558705,-0.528838,-0.518725,-0.573565,-0.891089,-0.689017,-0.650191,-0.421118,-0.723179,-0.660719,-0.461496,-0.658726,-0.596492,-0.406626,-0.427202,-0.427905,-1.16518,-0.561078,-0.369463,-0.219997,-0.3806,-0.647176,-0.44892,-0.265991,-0.548808,-1.1919,-0.478799,-0.535301,-0.687536,-0.688728,-0.614254,-0.547086,-0.508223,-0.165973,-0.579086,-0.423393,-0.671173,-0.443831,-0.286725,-0.685404,-0.862713,-0.815432,-0.370717,-0.962559,-0.43117,-0.637907,-0.464564,-0.434135,-0.453861,-1.10276,-0.388174,-0.804442,-0.547243,-0.41958,-0.508358,-0.389499,-0.656955,-0.850192,-1.01981,-0.879074,-0.57419,-0.906206,-0.268397,-0.801593,-1.18703,-0.598401,-0.404795,-0.865131,-0.534582,-0.615941,-0.568597,-0.496275,-1.06904,-0.83302,-1.06311,-0.440384,-0.77778,-0.480554,-0.699954,-0.643063,-0.295811,-0.371889,-0.457152,-0.411622,-0.249274,-0.863362,-0.779094,-0.651137,-0.947583,-0.379146,-0.475714,-1.0424,-0.758676,-0.430469,-0.523384,-1.14952,-0.505978,-0.914018,-0.684032,-0.465515
-65.0889,0.874433,0.769992,3,7,0,66.7509,0.550877,-0.853155,-0.270677,0.95078,-0.437304,-0.293548,-0.32643,-0.402847,-1.4895,-0.488523,-0.645812,-0.197679,-0.652794,-0.627576,-0.16527,-0.36515,-0.665668,-0.218525,-0.156412,-0.184536,-1.93165,-0.420134,-0.147277,-0.0381167,-0.118585,-0.508426,-0.26069,-0.0650192,-0.406302,-1.76423,-0.198486,-0.366997,-0.83311,-0.707879,-0.393031,-0.310864,-0.331839,-0.0205448,-0.614132,-0.25929,-0.558011,-0.251171,-0.0731694,-0.65619,-1.28602,-0.99007,-0.336792,-1.40426,-0.249642,-0.536605,-0.211533,-0.240351,-0.223588,-1.43946,-0.206493,-0.901585,-0.302395,-0.259566,-0.286368,-0.256132,-0.592276,-0.799537,-1.59026,-1.10903,-0.476115,-0.878748,-0.0492116,-0.876256,-2.59827,-0.381783,-0.193956,-1.13616,-0.344058,-0.663075,-0.629457,-0.391729,-1.68966,-1.1283,-1.24593,-0.244201,-0.976592,-0.418666,-0.680836,-0.424288,-0.087412,-0.106502,-0.244955,-0.163869,-0.0522992,-1.32284,-0.87174,-0.833339,-1.48974,-0.194901,-0.318783,-1.9395,-0.810909,-0.213635,-0.30098,-1.96511,-0.367975,-0.935995,-0.68108,-0.305265
-65.3859,0.892922,0.769992,3,7,0,67.134,0.396341,-0.660488,0.11241,0.592749,-0.457476,-0.354353,-0.234033,-0.653,-1.30757,-0.632476,-0.662394,-0.512436,-0.768194,-0.423404,-0.342431,-0.525648,-0.593832,-0.188862,-0.219096,-0.354084,-1.38098,-0.590507,-0.277606,-0.0704563,-0.267981,-0.692576,-0.565075,-0.156611,-0.532898,-1.3134,-0.394606,-0.477439,-1.05334,-0.900643,-0.610241,-0.398282,-0.403657,-0.0971113,-0.726012,-0.515612,-0.398403,-0.547458,-0.0960637,-0.726079,-0.874765,-0.953861,-0.464801,-1.22201,-0.270498,-0.557255,-0.374325,-0.363744,-0.345274,-1.20352,-0.328402,-0.911071,-0.506715,-0.264064,-0.357421,-0.615429,-0.556639,-0.520678,-1.3304,-1.05022,-0.510856,-1.01086,-0.188205,-0.599438,-1.54851,-0.403548,-0.346117,-0.766236,-0.43228,-0.924925,-0.646089,-0.3916,-1.18559,-1.16606,-1.28373,-0.234654,-0.867876,-0.432455,-0.512916,-0.435063,-0.216523,-0.165193,-0.327165,-0.229655,-0.100398,-1.23044,-0.801142,-0.68493,-1.21786,-0.430103,-0.412739,-1.55189,-1.06794,-0.276936,-0.503937,-1.52647,-0.508425,-0.617288,-0.608548,-0.373451
-65.4113,0.903868,0.769992,3,7,0,67.101,0.0688082,-0.417478,-0.173319,0.610946,-0.664448,-0.339914,-0.580527,-0.400906,-1.00476,-0.613975,-0.568722,-0.411254,-0.75104,-0.812575,-0.345156,-0.336673,-0.628194,-0.501157,-0.363238,-0.398308,-1.13279,-0.625832,-0.374062,-0.195217,-0.306708,-0.658089,-0.490577,-0.250084,-0.426486,-1.00097,-0.386976,-0.588451,-0.666389,-0.820107,-0.55392,-0.513098,-0.385987,-0.135193,-0.582563,-0.512509,-0.731274,-0.321666,-0.274153,-0.786301,-0.910536,-0.989064,-0.693742,-0.898817,-0.520859,-0.492248,-0.277616,-0.489541,-0.449623,-0.83817,-0.470224,-0.65578,-0.489812,-0.548371,-0.342077,-0.52645,-0.758318,-0.83514,-1.31856,-0.75201,-0.693792,-0.576112,-0.192586,-0.666335,-1.61193,-0.572422,-0.432195,-0.806288,-0.563271,-0.829789,-0.61078,-0.456995,-1.37878,-0.78669,-0.723542,-0.510706,-0.733036,-0.70927,-0.826166,-0.402458,-0.187253,-0.193356,-0.484882,-0.385939,-0.226762,-1.22354,-0.657561,-0.723605,-1.30141,-0.29535,-0.38969,-1.21091,-0.603505,-0.458117,-0.503617,-1.15541,-0.608658,-0.905264,-0.582064,-0.567132
-65.9824,0.924938,0.769992,3,7,0,67.1754,0.630261,-1.02203,-0.403964,0.684473,-0.389149,-0.422821,-0.387479,-0.4362,-1.19827,-0.627543,-0.641131,-0.148638,-0.684895,-0.658797,-0.225741,-0.682104,-0.53094,-0.199296,-0.211091,-0.180071,-2.11815,-0.355499,-0.125029,-0.0398366,-0.135453,-0.512032,-0.177776,-0.0542803,-0.417308,-2.21993,-0.242656,-0.33245,-0.636977,-0.567382,-0.45234,-0.372659,-0.36535,-0.0148093,-0.448504,-0.154992,-0.692146,-0.212896,-0.0819994,-0.605104,-1.25542,-0.903001,-0.111901,-1.45077,-0.210403,-0.636439,-0.278153,-0.191074,-0.220729,-1.93064,-0.1404,-1.01624,-0.339725,-0.196757,-0.376614,-0.111328,-0.587933,-1.18418,-1.43967,-1.21741,-0.40727,-1.29366,-0.0505178,-1.14561,-2.18887,-0.487429,-0.154799,-1.2983,-0.341674,-0.404778,-0.447733,-0.351233,-1.66505,-1.03444,-1.74123,-0.235223,-0.959672,-0.255575,-0.72616,-0.690777,-0.0838965,-0.184421,-0.232263,-0.18692,-0.0518684,-0.977149,-0.979173,-0.652989,-1.24653,-0.144003,-0.298923,-1.6405,-0.819117,-0.204312,-0.298726,-2.00913,-0.27512,-1.35021,-0.757854,-0.238268
-67.6906,0.812305,0.769992,2,3,0,69.3061,0.56809,-1.25988,-0.124046,0.46081,-0.349913,-0.405877,-0.230726,-0.592881,-1.06446,-0.955616,-0.567651,-0.282889,-0.936216,-0.448983,-0.408744,-1.02232,-0.33103,-0.101432,-0.226891,-0.255771,-2.01867,-0.451625,-0.141858,-0.0264918,-0.212761,-0.746853,-0.287198,-0.0565008,-0.41643,-2.3532,-0.425149,-0.372925,-0.715822,-0.767512,-0.748448,-0.453456,-0.311927,-0.0196027,-0.377639,-0.20302,-0.548885,-0.294435,-0.0497329,-0.71574,-0.885008,-1.03606,-0.0651938,-1.49076,-0.145724,-0.594611,-0.347624,-0.196557,-0.259663,-2.23368,-0.128862,-1.11645,-0.549632,-0.117935,-0.349688,-0.157667,-0.56823,-1.1288,-1.58408,-1.31949,-0.38336,-1.83752,-0.0973057,-0.888268,-1.43163,-0.533194,-0.179775,-0.992183,-0.376958,-0.52076,-0.303321,-0.214692,-1.61228,-1.12402,-2.37993,-0.151458,-0.848189,-0.167869,-0.595936,-0.707422,-0.0852001,-0.166872,-0.229293,-0.183609,-0.0405194,-1.03399,-0.946414,-0.398606,-1.2493,-0.160931,-0.242273,-1.46216,-1.12007,-0.182458,-0.450637,-1.99546,-0.29616,-1.3519,-0.627672,-0.203348
-65.9525,0.995425,0.769992,2,3,0,68.3035,0.504042,-1.0776,-0.101098,0.856126,-0.407236,-0.259676,-0.224758,-0.465727,-1.40956,-0.679195,-0.572324,-0.287168,-0.836131,-0.497241,-0.238948,-0.477671,-0.471709,-0.131829,-0.15439,-0.221393,-1.93526,-0.490693,-0.148184,-0.0242571,-0.148742,-0.668876,-0.342984,-0.0581023,-0.376659,-1.91341,-0.282086,-0.391853,-0.875983,-0.883337,-0.563953,-0.351378,-0.271712,-0.0198613,-0.524026,-0.295214,-0.48441,-0.27842,-0.0458534,-0.753458,-1.03475,-1.13554,-0.230871,-1.45709,-0.187218,-0.487104,-0.219848,-0.234083,-0.238894,-1.66541,-0.183652,-0.956693,-0.416929,-0.17734,-0.246386,-0.302854,-0.591532,-0.809015,-1.80086,-1.18078,-0.459461,-1.1772,-0.0662214,-0.719006,-2.14016,-0.406939,-0.20186,-0.945674,-0.3628,-0.786023,-0.469067,-0.259445,-1.77117,-1.19398,-1.65394,-0.17408,-0.892703,-0.316811,-0.614086,-0.407593,-0.0723887,-0.083718,-0.233341,-0.151708,-0.0379629,-1.44373,-0.841152,-0.596969,-1.58569,-0.182174,-0.250741,-1.86641,-0.99144,-0.188206,-0.390702,-2.0255,-0.379934,-0.991519,-0.578454,-0.267071
-64.8275,0.965381,0.769992,3,7,0,67.08,0.188124,-0.814535,-0.343352,0.526267,-0.56493,-0.375302,-0.585528,-0.369506,-0.863192,-0.808194,-0.513298,-0.266515,-0.851359,-0.849491,-0.382733,-0.558978,-0.43537,-0.354235,-0.371559,-0.318067,-1.52429,-0.519656,-0.241769,-0.105788,-0.259987,-0.684228,-0.303703,-0.129058,-0.359466,-1.6106,-0.400392,-0.500235,-0.49195,-0.724979,-0.628857,-0.554895,-0.326915,-0.0463199,-0.371265,-0.273391,-0.888188,-0.203094,-0.184919,-0.773621,-0.929165,-1.03866,-0.209411,-1.05026,-0.36205,-0.517674,-0.262681,-0.330559,-0.372681,-1.40595,-0.260579,-0.76506,-0.510051,-0.343237,-0.339339,-0.206788,-0.768308,-1.33411,-1.47888,-0.897447,-0.580975,-0.96127,-0.121426,-0.876834,-1.55151,-0.680956,-0.281638,-0.970491,-0.514688,-0.553995,-0.372989,-0.314795,-1.67852,-0.761316,-1.26536,-0.398577,-0.724612,-0.40649,-0.907716,-0.568388,-0.0999629,-0.196822,-0.388159,-0.336123,-0.128021,-1.08297,-0.744513,-0.516543,-1.31938,-0.148587,-0.274639,-1.15964,-0.620584,-0.354829,-0.46086,-1.43327,-0.429007,-1.46917,-0.599624,-0.390993
-66.5352,0.711123,0.769992,2,3,0,68.5473,0.708989,-0.727378,0.108781,0.616134,-0.34867,-0.434109,-0.168878,-0.794621,-1.5486,-0.520627,-0.801492,-0.39122,-0.638354,-0.324715,-0.260743,-0.666746,-0.704267,-0.129725,-0.158358,-0.263084,-1.67807,-0.464,-0.197855,-0.0443492,-0.195041,-0.564856,-0.433932,-0.10451,-0.643486,-1.6208,-0.302987,-0.366538,-1.25084,-0.748343,-0.494444,-0.306153,-0.485847,-0.0609159,-0.858952,-0.386766,-0.308335,-0.651767,-0.0626873,-0.591683,-1.05901,-0.80751,-0.327357,-1.47979,-0.192115,-0.682263,-0.455202,-0.266526,-0.256067,-1.49514,-0.234435,-1.11564,-0.39933,-0.185252,-0.434495,-0.462457,-0.440048,-0.427056,-1.17973,-1.2817,-0.393755,-1.26396,-0.130295,-0.744566,-1.82436,-0.312875,-0.252116,-0.942035,-0.330206,-0.75568,-0.761042,-0.462861,-1.04341,-1.39966,-1.59278,-0.165935,-1.05108,-0.316502,-0.404059,-0.544213,-0.2493,-0.196819,-0.240219,-0.164368,-0.0650435,-1.0602,-0.981475,-0.812817,-1.05839,-0.502768,-0.490641,-1.83402,-1.29311,-0.199441,-0.392676,-1.83527,-0.387278,-0.517212,-0.742833,-0.274077
-66.453,0.757259,0.769992,3,7,0,70.0667,-0.0246841,-0.862921,-0.409818,0.54873,-0.665154,-0.308516,-0.736138,-0.281386,-0.726192,-0.944721,-0.420003,-0.279787,-0.984386,-1.04338,-0.438573,-0.470649,-0.351692,-0.434627,-0.446358,-0.35708,-1.43015,-0.588612,-0.269664,-0.121919,-0.291907,-0.782723,-0.322073,-0.140218,-0.280588,-1.52947,-0.455292,-0.577299,-0.37543,-0.813915,-0.720395,-0.656755,-0.259187,-0.0453842,-0.282393,-0.289916,-1.09585,-0.141272,-0.223066,-0.894448,-0.834262,-1.19967,-0.219823,-0.925223,-0.428912,-0.4317,-0.20017,-0.374126,-0.428927,-1.30982,-0.289756,-0.651419,-0.582483,-0.406126,-0.273842,-0.206318,-0.912018,-1.63572,-1.69744,-0.777386,-0.678535,-0.841644,-0.126889,-0.805375,-1.45626,-0.820744,-0.313283,-0.888498,-0.601407,-0.602758,-0.289188,-0.250326,-1.96008,-0.629354,-1.14225,-0.483737,-0.616595,-0.467291,-1.09984,-0.493497,-0.0687838,-0.156149,-0.452518,-0.398368,-0.145899,-1.22708,-0.641205,-0.42486,-1.51871,-0.101104,-0.210655,-1.01812,-0.493866,-0.416633,-0.521516,-1.31399,-0.484158,-1.78445,-0.511043,-0.451742
-64.9033,0.877072,0.769992,2,3,0,67.934,0.160995,-0.597015,-0.0907121,0.754815,-0.594764,-0.272869,-0.406486,-0.413228,-1.18563,-0.618082,-0.557434,-0.419828,-0.79552,-0.681786,-0.29798,-0.314226,-0.586768,-0.334302,-0.260958,-0.347109,-1.3033,-0.625084,-0.301078,-0.0993143,-0.246744,-0.687512,-0.507781,-0.170327,-0.399591,-1.14781,-0.349563,-0.544811,-0.785217,-0.921468,-0.563541,-0.44553,-0.325936,-0.0840798,-0.601079,-0.510589,-0.602653,-0.3233,-0.149979,-0.813511,-0.9212,-1.08634,-0.649805,-1.04066,-0.397032,-0.454973,-0.236729,-0.422431,-0.38067,-0.959768,-0.395472,-0.71099,-0.472958,-0.413946,-0.276879,-0.568882,-0.711521,-0.734761,-1.53879,-0.84452,-0.644303,-0.659175,-0.145131,-0.599865,-1.8205,-0.489684,-0.37255,-0.782535,-0.502896,-0.951641,-0.596519,-0.37625,-1.52106,-0.926309,-0.880345,-0.367426,-0.768794,-0.627668,-0.739745,-0.339596,-0.137601,-0.122352,-0.398544,-0.282717,-0.130234,-1.42608,-0.674784,-0.700301,-1.48133,-0.273227,-0.334692,-1.46412,-0.719559,-0.355846,-0.486159,-1.38628,-0.579839,-0.837224,-0.544934,-0.484447
-67.7025,0.724716,0.769992,2,3,0,68.6848,0.424053,-1.27155,-0.000314157,0.885758,-0.405431,-0.200777,-0.174592,-0.455834,-1.3876,-0.840816,-0.492301,-0.361512,-1.01637,-0.448814,-0.283399,-0.479662,-0.352499,-0.093126,-0.143095,-0.24192,-1.96228,-0.563259,-0.143769,-0.0154675,-0.159806,-0.819287,-0.417091,-0.0490593,-0.319232,-2.00255,-0.338054,-0.42005,-0.884509,-1.08144,-0.709328,-0.377542,-0.206075,-0.0163731,-0.448116,-0.331966,-0.45495,-0.258614,-0.0301911,-0.870901,-0.882521,-1.3319,-0.19895,-1.48675,-0.155734,-0.412374,-0.185746,-0.231945,-0.245694,-1.77936,-0.171666,-0.94949,-0.506854,-0.14014,-0.187966,-0.35644,-0.622297,-0.842519,-2.11456,-1.19725,-0.472157,-1.3144,-0.0702438,-0.585761,-1.97398,-0.42506,-0.205409,-0.806739,-0.381417,-0.951054,-0.36556,-0.174845,-1.99016,-1.22467,-1.88372,-0.138155,-0.815798,-0.282425,-0.606639,-0.341247,-0.0499799,-0.053977,-0.225022,-0.137186,-0.0271296,-1.683,-0.781062,-0.458972,-1.81362,-0.149139,-0.186809,-1.8835,-1.07439,-0.170514,-0.462596,-2.10417,-0.404779,-1.0714,-0.480138,-0.251457
-68.6362,0.966243,0.769992,3,7,0,68.8908,0.510884,-1.30032,-0.0303575,1.10558,-0.388366,-0.1649,-0.154119,-0.410741,-1.63793,-0.70304,-0.509698,-0.299473,-0.942791,-0.445896,-0.193816,-0.355663,-0.410117,-0.0854136,-0.102416,-0.189593,-2.14192,-0.524455,-0.116079,-0.0104269,-0.110993,-0.738789,-0.37504,-0.0358695,-0.303022,-2.0557,-0.246431,-0.381234,-0.977188,-1.08398,-0.588447,-0.306044,-0.189741,-0.0104323,-0.506032,-0.315464,-0.415048,-0.233786,-0.0219612,-0.847803,-1.02606,-1.36543,-0.252393,-1.60367,-0.143723,-0.392132,-0.145666,-0.207043,-0.20121,-1.75046,-0.158587,-0.955327,-0.40704,-0.136381,-0.158944,-0.363949,-0.598695,-0.74803,-2.26241,-1.23903,-0.460496,-1.1816,-0.0434857,-0.587931,-2.49397,-0.352149,-0.17521,-0.872687,-0.334681,-1.01311,-0.430489,-0.182769,-2.13547,-1.3315,-1.7788,-0.123289,-0.888259,-0.309534,-0.593566,-0.280578,-0.039062,-0.0368922,-0.192437,-0.104901,-0.0189746,-1.86889,-0.79777,-0.554337,-1.99272,-0.138666,-0.18058,-2.21682,-1.07274,-0.144123,-0.38651,-2.32252,-0.38898,-0.973956,-0.487895,-0.23852
-69.5415,0.905492,0.769992,2,3,0,72.1529,0.821848,-1.28351,-0.0280853,0.433956,-0.272301,-0.485166,-0.151282,-0.782157,-1.26046,-0.848794,-0.683812,-0.273446,-0.829569,-0.315168,-0.36223,-1.24306,-0.387967,-0.0664279,-0.173109,-0.220779,-2.19788,-0.391561,-0.117133,-0.0185182,-0.183986,-0.667978,-0.270264,-0.0457809,-0.525604,-2.55795,-0.3796,-0.307993,-0.931931,-0.696707,-0.678707,-0.369647,-0.380458,-0.0174613,-0.482501,-0.183889,-0.39545,-0.421976,-0.0333474,-0.612907,-0.968833,-0.900894,-0.0521678,-1.71317,-0.105287,-0.706472,-0.454269,-0.159985,-0.212885,-2.47581,-0.103906,-1.32336,-0.490555,-0.0832184,-0.422947,-0.152581,-0.450396,-0.87089,-1.40737,-1.54115,-0.30473,-2.14979,-0.0899164,-0.957094,-1.50556,-0.420664,-0.150937,-1.07471,-0.305799,-0.478433,-0.372148,-0.25087,-1.36535,-1.36346,-2.71548,-0.104997,-0.991831,-0.125987,-0.445786,-0.816805,-0.116561,-0.199435,-0.180017,-0.139763,-0.0296964,-0.910795,-1.10213,-0.460933,-1.07653,-0.229532,-0.301997,-1.67238,-1.41271,-0.138878,-0.399129,-2.21895,-0.247771,-1.07796,-0.725323,-0.15784
-68.9981,1,0.769992,3,7,0,71.1793,0.826798,-1.2204,0.0276219,0.89668,-0.2911,-0.286304,-0.116705,-0.639079,-1.74502,-0.602734,-0.684837,-0.270193,-0.759362,-0.311901,-0.193099,-0.621802,-0.51973,-0.0650552,-0.0957186,-0.171726,-2.26579,-0.41634,-0.103482,-0.0110425,-0.110967,-0.606183,-0.315962,-0.0358044,-0.462627,-2.27107,-0.234729,-0.302867,-1.19294,-0.842605,-0.511832,-0.260519,-0.304747,-0.0125902,-0.656978,-0.253734,-0.308754,-0.39541,-0.0209424,-0.651945,-1.14176,-1.03704,-0.162415,-1.7993,-0.110703,-0.569638,-0.272684,-0.168282,-0.173191,-2.03941,-0.12703,-1.20735,-0.360187,-0.100953,-0.27289,-0.285611,-0.448068,-0.575995,-1.7359,-1.48168,-0.343316,-1.56317,-0.0502559,-0.760354,-2.3473,-0.290252,-0.149295,-1.03104,-0.270264,-0.759011,-0.547148,-0.267507,-1.59754,-1.54629,-2.15041,-0.095978,-1.07137,-0.211742,-0.428714,-0.457924,-0.0819185,-0.080253,-0.158693,-0.093982,-0.0193636,-1.38066,-1.01405,-0.660914,-1.47527,-0.240884,-0.284705,-2.25955,-1.37137,-0.11965,-0.332818,-2.43446,-0.299717,-0.752996,-0.656728,-0.182243
-65.9111,0.988653,0.769992,2,3,0,69.5077,0.659876,-0.942633,-0.0305649,0.63231,-0.354282,-0.397429,-0.201654,-0.654972,-1.39421,-0.632171,-0.698116,-0.30772,-0.726449,-0.396747,-0.274462,-0.713302,-0.553177,-0.124467,-0.171162,-0.238385,-1.86665,-0.444756,-0.162266,-0.033826,-0.178232,-0.604529,-0.341745,-0.0745353,-0.521022,-1.9152,-0.309546,-0.360552,-1.00016,-0.743777,-0.543057,-0.342211,-0.394501,-0.0325714,-0.634773,-0.286568,-0.406228,-0.436292,-0.0557885,-0.635674,-1.04831,-0.907669,-0.190478,-1.49802,-0.176219,-0.631057,-0.367605,-0.229517,-0.243788,-1.75142,-0.181908,-1.09491,-0.417867,-0.162319,-0.376761,-0.29112,-0.496234,-0.6667,-1.38232,-1.28602,-0.39475,-1.39444,-0.0959256,-0.819675,-1.84494,-0.379314,-0.208801,-1.0021,-0.339187,-0.651267,-0.55726,-0.350561,-1.32832,-1.28171,-1.81402,-0.16479,-0.981973,-0.262744,-0.495606,-0.574057,-0.145195,-0.165071,-0.229572,-0.163531,-0.0501925,-1.09482,-0.963581,-0.659106,-1.19158,-0.299093,-0.363368,-1.75868,-1.16725,-0.188604,-0.385995,-1.94822,-0.343776,-0.806817,-0.69843,-0.245274
-64.4583,1,0.769992,2,3,0,66.1499,0.501299,-0.517983,-0.144633,0.542735,-0.458286,-0.493262,-0.379806,-0.594375,-1.23334,-0.508205,-0.751326,-0.303499,-0.59775,-0.559524,-0.276358,-0.573014,-0.749263,-0.299347,-0.259697,-0.28824,-1.47885,-0.45632,-0.250336,-0.113992,-0.226772,-0.516174,-0.350916,-0.157524,-0.586446,-1.40443,-0.305178,-0.419426,-0.876811,-0.624469,-0.448721,-0.384774,-0.521838,-0.0830056,-0.726332,-0.345156,-0.526957,-0.459711,-0.163958,-0.592668,-1.11147,-0.765593,-0.381402,-1.20165,-0.327759,-0.681301,-0.419568,-0.327541,-0.317716,-1.23804,-0.298277,-0.922163,-0.385032,-0.332132,-0.48533,-0.342787,-0.550993,-0.66491,-1.05684,-1.04209,-0.482591,-0.930914,-0.139794,-0.889568,-1.78692,-0.430534,-0.292262,-1.03563,-0.4043,-0.595558,-0.72842,-0.55985,-1.09642,-1.05021,-1.14677,-0.322898,-0.952449,-0.437699,-0.594104,-0.604899,-0.256974,-0.286181,-0.331042,-0.264629,-0.137441,-0.921824,-0.897083,-0.85044,-1.00054,-0.396204,-0.508448,-1.47212,-0.877368,-0.304821,-0.381512,-1.4994,-0.418033,-0.737105,-0.772179,-0.371163
