# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = logistic_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /Users/dveen5/Library/R/4.0/library/cmdstanr/logistic.data.json
# init = 2 (Default)
# random
#   seed = 1572087374
# output
#   file = /var/folders/l_/g3sbvqqs3fjbln3tv95bwtbc0000gp/T/RtmpjnRyRe/logistic-202012301656-2-33579a.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100
-68.2433,0.504994,0.851642,2,3,0,69.9487,0.631738,-0.260732,-0.0056975,1.00877,-0.455585,-0.3399,-0.258053,-0.585516,-1.92472,-0.25657,-0.89387,-0.320512,-0.439502,-0.465835,-0.121352,-0.231035,-1.21574,-0.300435,-0.12747,-0.220606,-1.46749,-0.458932,-0.239493,-0.0829162,-0.132506,-0.395606,-0.440505,-0.150344,-0.652328,-1.03343,-0.161014,-0.387192,-1.38397,-0.699674,-0.268165,-0.22712,-0.540361,-0.0893987,-1.24619,-0.529269,-0.322296,-0.61714,-0.11282,-0.550503,-1.40499,-0.753304,-1.22267,-1.31569,-0.352673,-0.626901,-0.316528,-0.358131,-0.24939,-0.800992,-0.405164,-0.880829,-0.23842,-0.422299,-0.385418,-0.754136,-0.470226,-0.272478,-1.11513,-1.03325,-0.506889,-0.517724,-0.0885441,-0.709005,-2.79634,-0.235137,-0.307961,-1.02331,-0.325848,-0.947645,-1.31888,-0.792443,-1.02778,-1.35007,-0.665756,-0.291074,-1.15198,-0.740798,-0.469264,-0.332215,-0.302533,-0.150177,-0.285059,-0.170383,-0.106528,-1.29156,-0.882408,-1.41374,-1.20803,-0.64533,-0.653452,-2.18227,-0.949459,-0.261471,-0.289152,-1.6676,-0.506573,-0.308854,-0.793253,-0.434689
-69.1855,0.952246,0.851642,2,3,0,71.7629,0.0681707,-0.668279,-0.128825,-0.0830515,-0.569337,-0.639728,-0.594007,-0.61611,-0.539111,-1.14433,-0.534104,-0.512954,-0.974657,-0.686562,-0.876416,-1.16105,-0.336713,-0.359345,-0.683313,-0.581158,-1.09558,-0.624342,-0.419034,-0.261905,-0.617361,-0.870637,-0.467582,-0.300274,-0.496124,-1.42039,-0.824891,-0.607409,-0.471279,-0.724344,-0.969672,-0.807259,-0.463244,-0.190214,-0.341667,-0.363301,-0.857748,-0.388291,-0.339576,-0.779255,-0.603781,-0.883062,-0.130012,-0.869601,-0.394924,-0.640026,-0.575247,-0.437978,-0.5771,-1.4515,-0.330758,-0.825003,-0.848077,-0.330872,-0.561924,-0.258693,-0.742171,-1.3356,-1.03447,-0.874207,-0.571462,-1.3683,-0.451443,-0.823243,-0.564435,-0.887085,-0.433407,-0.763033,-0.653185,-0.493736,-0.296807,-0.325066,-1.11613,-0.674842,-1.56468,-0.441426,-0.621042,-0.30945,-0.786246,-0.886674,-0.265601,-0.522998,-0.526354,-0.560666,-0.296446,-0.698998,-0.750686,-0.348315,-0.844425,-0.271504,-0.366933,-0.648071,-0.767479,-0.485346,-0.719003,-1.00375,-0.479209,-1.4324,-0.612069,-0.425139
-65.4641,0.931015,0.851642,2,3,0,70.6216,0.363148,-0.451196,0.0451162,0.423014,-0.492097,-0.474839,-0.32889,-0.685651,-1.14943,-0.597485,-0.715953,-0.496693,-0.687267,-0.484149,-0.386876,-0.599362,-0.67581,-0.283488,-0.299429,-0.398449,-1.21588,-0.569178,-0.341791,-0.143025,-0.32913,-0.633765,-0.536696,-0.233407,-0.611496,-1.16609,-0.42545,-0.49759,-0.959786,-0.763791,-0.57615,-0.44194,-0.515883,-0.164086,-0.75338,-0.508852,-0.4625,-0.601247,-0.17866,-0.665321,-0.889974,-0.812544,-0.490297,-1.09411,-0.350248,-0.639322,-0.478538,-0.413051,-0.398229,-1.08344,-0.385875,-0.882811,-0.506977,-0.346858,-0.476588,-0.565584,-0.563927,-0.554307,-1.04841,-0.977293,-0.528016,-0.935059,-0.253288,-0.691949,-1.35444,-0.451982,-0.395305,-0.814161,-0.467351,-0.774094,-0.706265,-0.514377,-0.978665,-1.04442,-1.11316,-0.322578,-0.864624,-0.476252,-0.543766,-0.545786,-0.333207,-0.289948,-0.388965,-0.308901,-0.178751,-0.980962,-0.816748,-0.746079,-0.984521,-0.51626,-0.521386,-1.3127,-0.963905,-0.350446,-0.505653,-1.29823,-0.516873,-0.620308,-0.684598,-0.426847
-64.8853,0.896015,0.851642,2,7,0,66.8282,0.292655,-0.894512,-0.427254,0.77623,-0.536515,-0.307327,-0.548589,-0.309581,-1.06009,-0.675621,-0.522344,-0.191229,-0.784535,-0.88328,-0.250348,-0.416982,-0.492126,-0.325942,-0.267666,-0.231843,-1.77597,-0.461717,-0.178979,-0.0651587,-0.167229,-0.599087,-0.240752,-0.0829751,-0.324733,-1.75746,-0.276584,-0.440234,-0.521767,-0.704676,-0.503453,-0.451533,-0.29026,-0.0232764,-0.39545,-0.229393,-0.866088,-0.159949,-0.130401,-0.747482,-1.11714,-1.08096,-0.232474,-1.17485,-0.326268,-0.490575,-0.193028,-0.276644,-0.29245,-1.45046,-0.220332,-0.774182,-0.392099,-0.323813,-0.281501,-0.177528,-0.750384,-1.3031,-1.65736,-0.946289,-0.558498,-0.866068,-0.0638763,-0.927317,-2.13452,-0.584061,-0.220678,-1.09559,-0.444183,-0.558884,-0.417765,-0.316363,-1.90636,-0.832762,-1.21611,-0.356975,-0.797073,-0.424261,-0.925517,-0.48533,-0.0671951,-0.130797,-0.322126,-0.252966,-0.0817339,-1.23913,-0.770882,-0.614009,-1.51443,-0.118457,-0.249498,-1.46379,-0.596765,-0.291911,-0.364309,-1.68795,-0.3895,-1.45654,-0.614158,-0.35571
-65.3581,0.887569,0.851642,2,7,0,67.1268,0.672806,-0.691078,-0.10807,0.812736,-0.391437,-0.380743,-0.251288,-0.578338,-1.589,-0.432753,-0.772808,-0.256827,-0.576006,-0.467578,-0.180703,-0.461159,-0.792358,-0.192761,-0.152154,-0.208107,-1.79143,-0.417593,-0.172258,-0.0476032,-0.141292,-0.479588,-0.319181,-0.0877978,-0.551634,-1.62072,-0.215946,-0.354176,-1.06974,-0.672121,-0.382293,-0.286034,-0.446591,-0.0385444,-0.811309,-0.315816,-0.410746,-0.436903,-0.0769628,-0.581868,-1.2633,-0.831614,-0.396104,-1.44084,-0.236836,-0.639317,-0.325754,-0.256226,-0.231655,-1.37925,-0.232506,-1.00432,-0.307666,-0.24567,-0.382809,-0.351058,-0.494241,-0.539634,-1.27773,-1.18636,-0.430628,-0.967248,-0.0755326,-0.853956,-2.35805,-0.322206,-0.220987,-1.09662,-0.324094,-0.681702,-0.799615,-0.505906,-1.26684,-1.27531,-1.28023,-0.21824,-1.06494,-0.400715,-0.520384,-0.488199,-0.174056,-0.16172,-0.242768,-0.164055,-0.0649604,-1.13948,-0.950118,-0.944461,-1.20633,-0.358899,-0.451872,-1.94358,-1.01052,-0.211538,-0.313476,-1.88527,-0.374814,-0.633811,-0.7624,-0.30056
-66.1683,0.85008,0.851642,1,1,0,66.3018,0.739315,-0.590646,-0.0391221,0.793061,-0.373802,-0.416348,-0.222329,-0.663557,-1.69005,-0.382293,-0.848702,-0.280668,-0.524183,-0.409623,-0.172609,-0.470885,-0.899169,-0.187768,-0.142532,-0.211897,-1.73418,-0.411921,-0.182881,-0.0523209,-0.144009,-0.450182,-0.346693,-0.0996789,-0.632578,-1.52538,-0.208784,-0.344669,-1.21715,-0.652303,-0.355388,-0.263082,-0.511812,-0.0504801,-0.951769,-0.350492,-0.348104,-0.55347,-0.0784114,-0.543426,-1.29238,-0.760227,-0.474438,-1.46414,-0.23625,-0.687853,-0.380603,-0.264775,-0.229575,-1.30724,-0.251182,-1.04492,-0.293016,-0.249288,-0.42854,-0.419118,-0.450404,-0.421541,-1.14705,-1.21682,-0.413896,-0.95427,-0.085768,-0.842351,-2.35986,-0.284751,-0.233252,-1.09246,-0.309268,-0.705107,-0.935272,-0.590065,-1.09428,-1.36104,-1.23213,-0.21003,-1.12579,-0.4154,-0.455723,-0.498454,-0.236473,-0.186559,-0.239307,-0.159247,-0.0710059,-1.08413,-0.987146,-1.05207,-1.10332,-0.47682,-0.537849,-2.00439,-1.09874,-0.209327,-0.307044,-1.86327,-0.381608,-0.494367,-0.808979,-0.303815
-64.4107,1,0.851642,2,3,0,66.3278,0.45279,-0.700858,-0.37591,0.869355,-0.497968,-0.337028,-0.4771,-0.363262,-1.31774,-0.476229,-0.643511,-0.182062,-0.617717,-0.776873,-0.17841,-0.353762,-0.708976,-0.336554,-0.209668,-0.202807,-1.77212,-0.418526,-0.176732,-0.0695669,-0.137338,-0.481425,-0.242173,-0.0893023,-0.410121,-1.60256,-0.207098,-0.39603,-0.699495,-0.634193,-0.374558,-0.352196,-0.369457,-0.0287583,-0.584954,-0.254523,-0.693235,-0.227156,-0.129019,-0.643267,-1.30174,-0.92986,-0.376269,-1.24906,-0.333188,-0.556514,-0.222798,-0.276288,-0.258148,-1.28256,-0.244504,-0.822054,-0.301751,-0.353959,-0.327179,-0.229659,-0.645554,-0.925325,-1.43938,-0.993679,-0.522772,-0.744117,-0.0577545,-0.955922,-2.49297,-0.444472,-0.219548,-1.17793,-0.384159,-0.581784,-0.639805,-0.459548,-1.62809,-0.970215,-1.02786,-0.34534,-0.934803,-0.492944,-0.785562,-0.468328,-0.104104,-0.147281,-0.295906,-0.217892,-0.0853616,-1.19032,-0.84025,-0.868174,-1.38428,-0.191882,-0.350639,-1.71125,-0.662616,-0.273354,-0.302468,-1.74008,-0.387637,-1.03505,-0.710894,-0.361963
-65.4619,0.895075,0.851642,2,3,0,65.8997,0.00442679,-0.659241,-0.216132,0.722793,-0.671945,-0.256055,-0.556753,-0.323703,-0.981989,-0.73038,-0.475733,-0.381931,-0.887292,-0.869517,-0.34384,-0.305742,-0.485384,-0.417906,-0.332471,-0.368267,-1.27745,-0.650313,-0.313273,-0.11923,-0.270404,-0.744975,-0.462775,-0.174127,-0.326446,-1.17594,-0.389744,-0.594414,-0.581716,-0.930486,-0.625656,-0.534565,-0.279296,-0.0737392,-0.451048,-0.460022,-0.805351,-0.221096,-0.192831,-0.888039,-0.866854,-1.18389,-0.545587,-0.93814,-0.456008,-0.41127,-0.197015,-0.441523,-0.422323,-0.970783,-0.395382,-0.632817,-0.521627,-0.46751,-0.250297,-0.451075,-0.830973,-1.03909,-1.66857,-0.758351,-0.711295,-0.624048,-0.142177,-0.624527,-1.7073,-0.618298,-0.379552,-0.779948,-0.570332,-0.882179,-0.460908,-0.317087,-1.75356,-0.764028,-0.848843,-0.451447,-0.676179,-0.645876,-0.918943,-0.344433,-0.0989884,-0.117922,-0.450283,-0.34186,-0.149912,-1.44831,-0.615629,-0.586302,-1.58709,-0.181133,-0.269053,-1.26769,-0.57334,-0.409773,-0.518158,-1.29384,-0.59197,-1.15896,-0.500075,-0.522039
-65.0484,0.720934,0.851642,2,3,0,68.9402,0.506687,-0.662678,-0.546896,0.853246,-0.498653,-0.397966,-0.621641,-0.326617,-1.25878,-0.431136,-0.674465,-0.123493,-0.544827,-0.913826,-0.155913,-0.374031,-0.774736,-0.423758,-0.230893,-0.174157,-1.87587,-0.354714,-0.158768,-0.0853687,-0.120386,-0.406737,-0.170069,-0.0829963,-0.415623,-1.71463,-0.175639,-0.364667,-0.593816,-0.506777,-0.313674,-0.349305,-0.410841,-0.0228978,-0.553357,-0.18674,-0.826536,-0.185347,-0.16767,-0.579539,-1.465,-0.842059,-0.30686,-1.24558,-0.363164,-0.613677,-0.226586,-0.251502,-0.241592,-1.34602,-0.219741,-0.825339,-0.255276,-0.390964,-0.377716,-0.143715,-0.654031,-1.10418,-1.31848,-0.992066,-0.505887,-0.720632,-0.0447581,-1.17764,-2.67165,-0.472732,-0.19034,-1.37868,-0.369395,-0.429712,-0.650268,-0.533867,-1.63576,-0.897538,-0.988312,-0.406992,-0.974703,-0.481934,-0.871279,-0.565221,-0.102825,-0.192597,-0.293431,-0.233235,-0.0958029,-1.02639,-0.892732,-0.944598,-1.2833,-0.163325,-0.373663,-1.66412,-0.568905,-0.283573,-0.252664,-1.75353,-0.337195,-1.19814,-0.800784,-0.352631
-71.7638,0.522872,0.851642,2,3,0,73.6323,0.698303,-0.199663,-0.564357,0.000735777,-0.433254,-1.25627,-0.89556,-0.68969,-0.806804,-0.439386,-0.989803,-0.132593,-0.377753,-0.802942,-0.336889,-1.22824,-0.975488,-0.650608,-0.548963,-0.269621,-1.4819,-0.273846,-0.264327,-0.453691,-0.286012,-0.315161,-0.140581,-0.24266,-0.856624,-1.63232,-0.304904,-0.343725,-0.540184,-0.240857,-0.323583,-0.472198,-1.02319,-0.124455,-0.655933,-0.143444,-0.878452,-0.455175,-0.601955,-0.363904,-1.39909,-0.390957,-0.132195,-1.08156,-0.458877,-1.15722,-0.865187,-0.286192,-0.343572,-1.49922,-0.245972,-1.04401,-0.310932,-0.450504,-1.15397,-0.0788437,-0.511434,-1.12358,-0.431903,-1.0657,-0.393833,-1.1414,-0.171476,-1.75983,-1.41655,-0.605555,-0.246117,-1.6125,-0.399601,-0.159185,-0.766979,-1.04991,-0.661336,-0.782796,-1.20258,-0.590007,-1.06857,-0.320251,-0.708911,-1.49942,-0.603109,-1.31683,-0.390937,-0.475791,-0.388729,-0.28825,-1.17281,-1.00573,-0.413946,-0.443744,-0.865528,-0.923145,-0.668716,-0.424523,-0.278302,-1.21627,-0.264265,-1.09326,-1.2422,-0.348286
-65.883,1,0.851642,2,3,0,72.2439,0.278845,-0.52464,0.118159,0.69649,-0.526257,-0.30151,-0.267946,-0.577862,-1.34764,-0.572131,-0.641594,-0.559949,-0.754938,-0.479443,-0.311718,-0.365116,-0.65782,-0.248005,-0.221247,-0.377018,-1.23463,-0.647051,-0.325634,-0.0902817,-0.270893,-0.691453,-0.645832,-0.194636,-0.505686,-1.06643,-0.37289,-0.527464,-1.06427,-0.967804,-0.574752,-0.396632,-0.38614,-0.127314,-0.78451,-0.635535,-0.413216,-0.531992,-0.119068,-0.768248,-0.878145,-0.999551,-0.762274,-1.1168,-0.341245,-0.502641,-0.319177,-0.433861,-0.37597,-0.937813,-0.422559,-0.801878,-0.490343,-0.353549,-0.317161,-0.810033,-0.600625,-0.468358,-1.38018,-0.9312,-0.587574,-0.749135,-0.197247,-0.525938,-1.6778,-0.396324,-0.407007,-0.710441,-0.466191,-1.08535,-0.730409,-0.424348,-1.22094,-1.111,-0.960282,-0.287807,-0.836926,-0.59181,-0.553972,-0.341316,-0.219975,-0.137879,-0.371602,-0.249748,-0.125454,-1.3844,-0.722829,-0.763288,-1.32849,-0.455458,-0.421637,-1.57349,-0.950664,-0.321633,-0.515824,-1.40261,-0.60046,-0.548199,-0.570567,-0.459216
-64.6,1,0.851642,3,7,0,65.8873,0.364974,-0.599779,-0.336554,0.383627,-0.510061,-0.555321,-0.591759,-0.488772,-0.907885,-0.653182,-0.656579,-0.244995,-0.669584,-0.759598,-0.361948,-0.706161,-0.59412,-0.395927,-0.388463,-0.310159,-1.47827,-0.44509,-0.256686,-0.159615,-0.270051,-0.552964,-0.272975,-0.163562,-0.503047,-1.55239,-0.369091,-0.448437,-0.576387,-0.560126,-0.518267,-0.503926,-0.489975,-0.0715323,-0.495517,-0.255839,-0.791633,-0.306009,-0.247241,-0.623263,-1.04689,-0.790603,-0.2154,-1.079,-0.376921,-0.676831,-0.40561,-0.325349,-0.361992,-1.38377,-0.269965,-0.859532,-0.442353,-0.363753,-0.511977,-0.192493,-0.65339,-1.11164,-1.06703,-0.962603,-0.513017,-1.00661,-0.145531,-1.04463,-1.51178,-0.608814,-0.282882,-1.10153,-0.467746,-0.434918,-0.513445,-0.485752,-1.25086,-0.821251,-1.23167,-0.420244,-0.838748,-0.389489,-0.779264,-0.752685,-0.200631,-0.368074,-0.38207,-0.355196,-0.176703,-0.791404,-0.864147,-0.66991,-0.97033,-0.248642,-0.424462,-1.14016,-0.690545,-0.36405,-0.405854,-1.37237,-0.387522,-1.19231,-0.75905,-0.379741
-67.8688,0.739532,0.851642,2,3,0,68.4879,-0.0365684,-0.23691,-0.230263,0.877132,-0.779009,-0.253178,-0.691376,-0.299863,-1.15674,-0.465458,-0.557707,-0.385721,-0.679895,-0.980055,-0.237337,-0.161886,-0.7906,-0.703291,-0.319111,-0.36911,-1.04594,-0.65843,-0.405786,-0.232015,-0.248828,-0.593826,-0.518671,-0.279763,-0.382431,-0.754153,-0.288276,-0.628364,-0.686673,-0.866996,-0.435133,-0.457561,-0.354834,-0.144937,-0.681364,-0.623554,-0.77032,-0.273147,-0.328905,-0.818064,-1.03166,-1.04984,-1.31615,-0.82156,-0.681808,-0.421976,-0.191359,-0.571676,-0.449003,-0.55798,-0.612315,-0.537726,-0.396957,-0.785613,-0.272954,-0.714421,-0.824938,-0.728022,-1.43348,-0.634239,-0.815117,-0.313829,-0.148959,-0.597189,-2.12286,-0.517139,-0.480219,-0.799911,-0.578337,-1.01541,-0.78348,-0.537538,-1.51517,-0.750428,-0.402664,-0.647355,-0.737231,-1.0669,-0.926016,-0.268013,-0.165373,-0.130798,-0.52988,-0.384081,-0.260435,-1.49214,-0.579916,-0.934391,-1.53242,-0.293786,-0.398113,-1.38165,-0.470568,-0.517151,-0.452305,-1.09894,-0.721676,-0.776166,-0.552686,-0.714908
-65.8907,0.886195,0.851642,2,3,0,70.2736,0.449348,-0.304285,-0.569623,0.613411,-0.556383,-0.584773,-0.854799,-0.380879,-1.0843,-0.379822,-0.770413,-0.138115,-0.452887,-0.998767,-0.191567,-0.433309,-0.956382,-0.688433,-0.34759,-0.224211,-1.52464,-0.354223,-0.238059,-0.241599,-0.175367,-0.3592,-0.182776,-0.169873,-0.537481,-1.3637,-0.204189,-0.400695,-0.563429,-0.406789,-0.288556,-0.397616,-0.596866,-0.0638586,-0.646592,-0.216573,-0.901817,-0.255608,-0.384625,-0.511707,-1.45782,-0.656334,-0.412842,-1.04986,-0.52505,-0.737087,-0.345766,-0.327929,-0.310581,-1.07635,-0.311857,-0.782931,-0.262038,-0.577919,-0.565135,-0.161021,-0.64952,-1.0382,-0.906567,-0.882038,-0.540009,-0.603397,-0.0821987,-1.2888,-2.29662,-0.52242,-0.256965,-1.40148,-0.418512,-0.357049,-0.799388,-0.792396,-1.21467,-0.782348,-0.734211,-0.604189,-0.974298,-0.590766,-0.881792,-0.717189,-0.229338,-0.412684,-0.386648,-0.354384,-0.231511,-0.743697,-0.902291,-1.08982,-0.939326,-0.264603,-0.557927,-1.33836,-0.50319,-0.403645,-0.266905,-1.36903,-0.373195,-1.05735,-0.920574,-0.448797
-65.9429,0.744177,0.851642,2,7,0,69.0442,0.184922,-1.00891,-0.138779,0.908312,-0.542673,-0.193051,-0.325709,-0.337668,-1.21762,-0.773658,-0.457881,-0.349447,-0.971785,-0.676486,-0.280347,-0.319888,-0.406449,-0.204792,-0.202633,-0.280266,-1.65557,-0.612401,-0.200499,-0.0370615,-0.185449,-0.786187,-0.428379,-0.0821148,-0.288993,-1.57701,-0.333649,-0.503894,-0.702394,-1.04716,-0.64935,-0.438289,-0.211689,-0.0277774,-0.432034,-0.388759,-0.635795,-0.203042,-0.0699813,-0.914167,-0.89855,-1.33598,-0.366955,-1.20317,-0.273341,-0.377065,-0.156332,-0.317566,-0.31099,-1.32014,-0.260012,-0.747547,-0.49291,-0.268175,-0.185694,-0.403023,-0.751976,-0.973046,-2.04176,-0.9423,-0.604419,-0.857951,-0.0822733,-0.584506,-2.0168,-0.50966,-0.270027,-0.793804,-0.466613,-0.968022,-0.401263,-0.218569,-2.03822,-0.969861,-1.25771,-0.25563,-0.733676,-0.464093,-0.795662,-0.298711,-0.054778,-0.0615105,-0.314426,-0.205296,-0.0561555,-1.70561,-0.668727,-0.52234,-1.85539,-0.138878,-0.199601,-1.6456,-0.752716,-0.260393,-0.474548,-1.73692,-0.500282,-1.16322,-0.464618,-0.371893
-65.5213,0.765337,0.851642,2,7,0,68.903,0.597007,-0.512547,-0.253076,0.325855,-0.422522,-0.699654,-0.458789,-0.660092,-1.06546,-0.535405,-0.811773,-0.240098,-0.550378,-0.583149,-0.320978,-0.860046,-0.744371,-0.324904,-0.328135,-0.282,-1.54475,-0.386508,-0.238048,-0.150798,-0.249594,-0.467665,-0.261918,-0.161485,-0.662595,-1.60646,-0.32811,-0.383291,-0.759533,-0.478626,-0.442029,-0.418927,-0.63955,-0.0827329,-0.662255,-0.246083,-0.604843,-0.464154,-0.21633,-0.514498,-1.15574,-0.637129,-0.209057,-1.21232,-0.319754,-0.825019,-0.55958,-0.29095,-0.317377,-1.46884,-0.248544,-1.01096,-0.38414,-0.309209,-0.658527,-0.198845,-0.524915,-0.826981,-0.839336,-1.10684,-0.427374,-1.15251,-0.150974,-1.13933,-1.56291,-0.488933,-0.260262,-1.19683,-0.394585,-0.389334,-0.672506,-0.62984,-0.955022,-0.989081,-1.35617,-0.34645,-0.98476,-0.335461,-0.604074,-0.885794,-0.322392,-0.499081,-0.32917,-0.305096,-0.166879,-0.645615,-1.00556,-0.818023,-0.766407,-0.391458,-0.575186,-1.27341,-0.872465,-0.313221,-0.357313,-1.46814,-0.34117,-0.888169,-0.898931,-0.328429
-64.9224,0.965232,0.851642,2,3,0,66.4526,0.488402,-0.797225,-0.0393165,0.474894,-0.416675,-0.442592,-0.276593,-0.642499,-1.16138,-0.699996,-0.665334,-0.369481,-0.760596,-0.464506,-0.364716,-0.741511,-0.529478,-0.181352,-0.249297,-0.311038,-1.58428,-0.49853,-0.224507,-0.0656463,-0.252904,-0.65309,-0.395235,-0.120628,-0.526683,-1.66075,-0.394985,-0.425208,-0.872063,-0.747299,-0.611234,-0.424506,-0.423368,-0.0611475,-0.589462,-0.336645,-0.486473,-0.446998,-0.0988572,-0.669454,-0.929747,-0.891055,-0.221275,-1.288,-0.237349,-0.628014,-0.411552,-0.292099,-0.316157,-1.54481,-0.237554,-0.99259,-0.494603,-0.218587,-0.418452,-0.327611,-0.55321,-0.745803,-1.26162,-1.13677,-0.451713,-1.27377,-0.153128,-0.791614,-1.48386,-0.464082,-0.271822,-0.918708,-0.41019,-0.647227,-0.525343,-0.37219,-1.23284,-1.10483,-1.60258,-0.229082,-0.884034,-0.310446,-0.55711,-0.608102,-0.187016,-0.224176,-0.299035,-0.234655,-0.0896607,-1.00627,-0.8882,-0.608984,-1.09753,-0.322708,-0.387336,-1.43751,-1.03614,-0.255961,-0.456482,-1.62952,-0.398719,-0.867796,-0.675844,-0.305954
-64.4696,0.917607,0.851642,2,3,0,66.2589,0.178462,-0.612929,-0.183436,0.509577,-0.577895,-0.384819,-0.506383,-0.447909,-0.954002,-0.714872,-0.56789,-0.371242,-0.796752,-0.730809,-0.389133,-0.500936,-0.52807,-0.369375,-0.358132,-0.371589,-1.30674,-0.574096,-0.307968,-0.138668,-0.301428,-0.681672,-0.419524,-0.187481,-0.43062,-1.29664,-0.419362,-0.533727,-0.638453,-0.77757,-0.613732,-0.524707,-0.381132,-0.0915788,-0.502325,-0.397175,-0.721113,-0.312126,-0.20732,-0.761122,-0.888601,-0.976277,-0.374544,-1.00423,-0.40151,-0.532604,-0.313742,-0.400024,-0.410083,-1.14221,-0.348385,-0.755131,-0.521052,-0.395158,-0.368141,-0.366454,-0.71646,-0.963558,-1.32737,-0.865972,-0.603881,-0.83787,-0.177029,-0.748419,-1.46645,-0.596461,-0.356927,-0.860397,-0.525473,-0.693842,-0.497251,-0.388076,-1.4023,-0.827984,-1.06199,-0.407589,-0.748038,-0.499442,-0.783252,-0.507436,-0.164293,-0.215456,-0.421614,-0.349466,-0.167882,-1.10286,-0.726924,-0.608367,-1.22924,-0.252418,-0.354098,-1.18854,-0.694783,-0.386761,-0.499601,-1.29805,-0.507238,-1.06326,-0.604166,-0.45073
-68.2761,0.549696,0.851642,2,3,0,69.2378,0.146106,-0.943555,-0.801021,0.612095,-0.626242,-0.387675,-1.08112,-0.205202,-0.690798,-0.814424,-0.448219,-0.106735,-0.811747,-1.3797,-0.301405,-0.515713,-0.400206,-0.565896,-0.456811,-0.224617,-1.83793,-0.400833,-0.172558,-0.118166,-0.1831,-0.571091,-0.134019,-0.0834421,-0.258878,-1.99235,-0.29853,-0.455594,-0.248266,-0.53086,-0.513025,-0.60834,-0.283324,-0.0162472,-0.22436,-0.126812,-1.4672,-0.0743799,-0.26888,-0.74352,-1.1648,-1.05954,-0.107088,-1.01117,-0.430909,-0.510087,-0.174428,-0.262497,-0.327836,-1.62807,-0.187147,-0.686328,-0.401212,-0.414512,-0.323561,-0.0608965,-0.929118,-2.23446,-1.60346,-0.831952,-0.603361,-0.866555,-0.0530444,-1.28361,-1.97779,-0.886003,-0.193457,-1.32518,-0.517829,-0.307812,-0.269908,-0.300298,-2.18609,-0.552074,-1.20816,-0.569632,-0.696863,-0.389966,-1.33282,-0.693206,-0.0461251,-0.207823,-0.387524,-0.380422,-0.124253,-0.973281,-0.754385,-0.498431,-1.4333,-0.0542147,-0.203526,-1.05849,-0.361025,-0.380166,-0.340317,-1.52548,-0.329049,-2.3621,-0.65197,-0.373537
